ID	Value
htd12571	आरोही\N_NN के\PSP लिए\PSP इन\DM_DMD सबकी\N_NN जानकारी\N_NN रखना\N_NN भी\RP_RPD बहुत\RB जरूरी\JJ है\V_VM क्योंकि\CC_CCS इन्हीं\DM_DMD पर\PSP सफलतापूर्वक\JJ आरोहण\N_NN करने\N_NN के\PSP बाद\N_NN ही\RP_RPD उसका\DM_DMD अभियान\N_NN सफल\N_NN हो\V_VM सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12572	बहुत\RB बार\RB ये\DM_DMD ढाँचे\N_NN बहुत\N_NN घातक\N_NN दुर्घटनाओं\N_NN के\PSP कारण\N_NN बन\V_VM चुके\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12573	ऊँचे\JJ पर्वतों\N_NN पर\PSP सर्दी\N_NN के\PSP दिनों\N_NN में\PSP बहुत\RB अधिक\JJ बर्फ़\N_NN पड़ती\V_VM है\V_VAUX फलस्वरूप\CC_CCS सभी\N_NN नदियाँ\N_NN ,\RD_PUNC नाले\N_NN ,\RD_PUNC दरारें\N_NN और\CC_CCD गलियाँ\N_NN इत्यादि\N_NN बर्फ़\N_NN से\PSP ढक\V_VM जाती\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12574	गर्मियों\N_NN में\PSP सूर्य\N_NN और\CC_CCD अधिक\JJ तापमान\N_NN के\PSP कारण\N_NN बर्फ़\N_NN पिघलने\V_VM लगती\V_VAUX है\V_VAUX और\CC_CCD जमा\N_NN हुआ\V_VAUX पानी\N_NN बहने\V_VM लगता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12575	पर्वत\N_NN के\PSP किनारे\N_NST पर\PSP बड़ी\JJ मात्रा\N_NN में\PSP लटकती\N_NN हुई\N_NN बर्फ़\N_NN को\PSP कार्निस\N_NN कहते\V_VM हैं\V_VAUX ।\RD_PUNC
htd12576	कार्निस\N_NN बर्फ़\N_NN ,\RD_PUNC हवा\N_NN अपने\PR_PRF साथ\N_NN लाती\V_VM है\V_VAUX जो\PR_PRL पहाड़\N_NN के\PSP किनारे\N_NST पर\PSP जमती\V_VM जाती\V_VAUX है\V_VAUX ।\RD_PUNC
htd12577	कार्निस\N_NN आमतौर\N_NN पर\PSP वहाँ\DM_DMD एकत्र\V_VM होती\V_VAUX है\V_VAUX जहाँ\PR_PRL रिज\N_NN एक\QT_QTC तरफ\N_NN से\PSP खड़ी\JJ ढलान\N_NN वाली\N_NN होती\V_VM है\V_VAUX और\CC_CCD उसकी\DM_DMD दूसरी\QT_QTC ढलान\N_NN सामान्य\N_NN होती\V_VM है\V_VAUX ।\RD_PUNC
htd12578	इस\DM_DMD पर\PSP बर्फ़\N_NN हवा\N_NN के\PSP साथ\N_NN खड़ी\JJ ढलान\N_NN की\PSP ओर\N_NST एकत्र\V_VM होती\V_VAUX जाती\V_VAUX है\V_VAUX और\CC_CCD बहुत\RB अधिक\JJ होने\N_NN पर\PSP एक\QT_QTC छजली\JJ सी\JJ बन\V_VM कर\V_VAUX आधारहीन\N_NN लटकने\V_VM लगती\V_VAUX है\V_VAUX ।\RD_PUNC
htd12579	बर्फ़\N_NN की\PSP रिज\N_NN वह\PR_PRP लाईन\N_NN होती\V_VM है\V_VAUX जहाँ\PR_PRL पर्वत\N_NN के\PSP दो\QT_QTC बाजू\N_NN मिलते\V_VM हैं\V_VAUX ।\RD_PUNC
htd12580	दूसरे\QT_QTC शब्दों\N_NN में\PSP बर्फ़\N_NN की\PSP रिज\N_NN पहाड़\N_NN की\PSP लंबी\JJ सँकरी\N_NN चोटी\N_NN को\PSP कहा\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12581	ऊँचे\JJ पर्वतों\N_NN पर\PSP रिज\N_NN की\PSP आकृति\N_NN बहुत\RB तीखी\JJ होती\V_VM है\V_VAUX ।\RD_PUNC
htd12582	बर्फ़\N_NN की\PSP रिज\N_NN के\PSP दोनों\QT_QTC ओर\N_NST की\PSP ढलानें\N_NN 600\QT_QTC से\PSP 900\QT_QTC मीटर\QT_QTF तक\PSP की\PSP हो\V_VM सकती\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12583	बर्फ़\N_NN की\PSP रिज\N_NN पर\PSP आरोहण\N_NN करना\N_NN सुगम\N_NN कार्य\N_NN नहीं\RP_NEG होता\V_VM ।\RD_PUNC
htd12584	बर्फ़\N_NN की\PSP रिज\N_NN पर\PSP चलते\N_NN समय\N_NN सदस्यों\N_NN को\PSP पूरी\N_NN तरह\N_NN से\PSP बिले\V_VM किया\V_VAUX जाना\V_VAUX चाहिए\V_VAUX ।\RD_PUNC
htd12585	हर\JJ आरोही\N_NN को\PSP एक\QT_QTC तरफ\N_NN की\PSP ढलान\N_NN पर\PSP ,\RD_PUNC जिस\PR_PRL पर\PSP वह\PR_PRP अच्छा\JJ संतुलन\N_NN बना\V_VM सकता\V_VAUX हो\V_VAUX ,\RD_PUNC चलना\V_VM चाहिए\V_VAUX ।\RD_PUNC
htd12586	यदि\CC_CCS किसी\PR_PRI कारणवश\N_NN रिज\N_NN के\PSP ऊपर\N_NST ही\RP_RPD चलना\V_VM पड़े\V_VAUX तो\RP_RPD ढलान\N_NN की\PSP ओर\N_NST मुँह\N_NN करके\N_NN बगल\N_NN से\PSP चलना\V_VM चाहिए\V_VAUX ।\RD_PUNC
htd12587	आइस\N_NN एक्स\N_NN बर्फ़\N_NN में\PSP गहरा\JJ गाड़\V_VM कर\V_VAUX प्रत्येक\QT_QTF सदस्य\N_NN को\PSP बिले\V_VM करना\V_VAUX चाहिए\V_VAUX ।\RD_PUNC
htd12588	स्नो\N_NN क्लाइमिंग\N_NN के\PSP लिए\PSP अनेक\N_NN प्रकार\N_NN की\PSP तकनीकों\N_NN का\PSP प्रयोग\N_NN आरोही\N_NN अपनी\PR_PRF सुविधानुसार\N_NN तथा\CC_CCD परिस्थिति\N_NN के\PSP अनुसार\N_NN करता\V_VM है\V_VAUX ।\RD_PUNC
htd12589	स्नो\N_NN क्लाइमिंग\N_NN के\PSP दौरान\N_NN किसी\PR_PRI भी\RP_RPD ढलान\N_NN को\PSP पार\V_VM करने\V_VAUX के\PSP लिए\PSP आरोही\N_NN अथवा\N_NN आरोहण\N_NN करने\N_NN वाले\N_NN दल\N_NN को\PSP आगे\N_NST बढ़ने\N_NN के\PSP लिए\PSP पग\N_NN बनाने\V_VM पड़ते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12590	ताजा\JJ ,\RD_PUNC सूखी\JJ ,\RD_PUNC गीली\JJ और\CC_CCD नर्म\JJ बर्फ़\N_NN में\PSP ऐसे\DM_DMR पग\N_NN बनाने\N_NN से\PSP चलना\N_NN बहुत\RB सुविधाजनक\JJ हो\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12591	ये\DM_DMD पग\N_NN ढलान\N_NN की\PSP प्रकृति\N_NN के\PSP अनुरूप\N_NN बनाए\V_VM जाते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12592	इसमें\DM_DMD बर्फ़\N_NN का\PSP प्रकार\N_NN ,\RD_PUNC पग\N_NN बनाने\N_NN का\PSP ध्येय\N_NN और\CC_CCD दल\N_NN में\PSP सदस्यों\N_NN की\PSP संख्या\N_NN का\PSP हिसाब\N_NN भी\RP_RPD देखना\V_VM पड़ता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12593	यह\DM_DMD कदम\N_NN इकहरे\JJ ,\RD_PUNC दोहरे\JJ अथवा\N_NN आड़े\JJ -\RD_PUNC तिरछे\JJ तरीके\N_NN से\PSP बनाए\V_VM जाते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12594	जब\PR_PRL बर्फ़\N_NN थोड़ी\RB कठोर\JJ हो\V_VM और\CC_CCD पैर\N_NN से\PSP दबा\V_VM कर\V_VAUX पग\N_NN बनाना\N_NN संभव\N_NN न\RP_NEG हो\N_NN तो\RP_RPD इन्हें\DM_DMD बूट\N_NN की\PSP ठोकर\N_NN से\PSP बनाया\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12595	बूट\N_NN की\PSP ठोकर\N_NN से\PSP बने\N_NN ये\DM_DMD पग\N_NN भी\RP_RPD इकहरे\JJ ,\RD_PUNC दोहरे\JJ और\CC_CCD आड़े\JJ -\RD_PUNC तिरछे\JJ हो\V_VM सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12596	जब\PR_PRL आड़े\JJ -\RD_PUNC तिरछे\RD_ECH पग\N_NN बनाने\V_VM हों\V_VAUX तो\RP_RPD बूट\N_NN की\PSP नोक\N_NN के\PSP अतिरिक्‍त\N_NN उसके\DM_DMD दोनों\QT_QTC किनारों\N_NN को\PSP भी\RP_RPD प्रयोग\N_NN में\PSP लाया\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12597	इसमें\DM_DMD पैर\N_NN के\PSP पंजों\N_NN पर\PSP अतिरिक्‍त\N_NN दबाव\V_VM पड़ता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12598	इसलिए\CC_CCS इस\DM_DMD बात\N_NN का\PSP ध्यान\N_NN रखना\V_VM चाहिए\V_VAUX कि\PSP किसी\PR_PRI भी\RP_RPD दशा\N_NN में\PSP पैरों\N_NN के\PSP पंजे\N_NN घायल\V_VM न\RP_NEG हो\V_VAUX जाएँ\V_VAUX ।\RD_PUNC
htd12599	यह\DM_DMD बहुत\N_NN ही\RP_RPD परिश्रम\N_NN वाला\N_NN काम\N_NN है\V_VM ।\RD_PUNC
htd12600	आवश्‍यकता\N_NN पड़ने\N_NN पर\PSP आइस\N_NN एक्स\N_NN का\PSP प्रयोग\N_NN भी\RP_RPD किया\V_VM जाना\V_VAUX चाहिए\V_VAUX ।\RD_PUNC
htd12601	जहाँ\PR_PRL बर्फ़\N_NN बहुत\RB कठोर\V_VM हो\V_VAUX और\CC_CCD ठोकर\N_NN द्वारा\N_NN पग\N_NN बनाना\N_NN संभव\N_NN न\RP_NEG हो\N_NN ,\RD_PUNC साथ\N_NN ही\RP_RPD क्रैम्पन\N_NN पहनकर\N_NN भी\RP_RPD आरोहण\N_NN न\RP_NEG किया\V_VM जा\V_VAUX सकता\V_VAUX हो\V_VAUX ,\RD_PUNC तो\RP_RPD वहाँ\DM_DMD बर्फ़\N_NN में\PSP सीढ़ियाँ\N_NN काटना\V_VM आवश्यक\V_VAUX हो\V_VAUX जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12602	आमतौर\N_NN पर\PSP बर्फ़\N_NN में\PSP सीढ़ियाँ\N_NN काटने\N_NN का\PSP काम\N_NN आइस\N_NN एक्स\N_NN से\PSP किया\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12603	बहुत\RB सख्त\JJ बर्फ़\N_NN में\PSP सीढ़ियाँ\N_NN बनाना\N_NN संभव\N_NN नहीं\RP_NEG हो\V_VM पाता\V_VAUX तो\RP_RPD बेलचे\N_NN अथवा\N_NN आइस\N_NN एक्स\N_NN की\PSP चौड़ी\JJ तरफ\N_NN से\PSP इन्हें\DM_DMD काटने\N_NN का\PSP काम\N_NN किया\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12604	आइस\N_NN एक्स\N_NN का\PSP प्रयोग\N_NN बगल\N_NN से\PSP किया\V_VM जाता\V_VAUX है\V_VAUX ताकि\CC_CCS आरोही\N_NN स्वयं\PR_PRF ही\RP_RPD अपने\PR_PRF आपको\PR_PRP घायल\V_VM न\RP_NEG कर\V_VAUX बैठे\V_VAUX ।\RD_PUNC
htd12605	आइस\N_NN एक्स\N_NN की\PSP नुकीली\JJ ओर\N_NST से\PSP सीढ़ी\N_NN काटी\V_VM जाती\V_VAUX है\V_VAUX और\CC_CCD चौड़ी\JJ तरफ\N_NN से\PSP बर्फ़\N_NN को\PSP साफ\V_VM किया\V_VAUX जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12606	सीढ़ी\N_NN का\PSP अंतिम\N_NN भाग\N_NN अंदर\N_NST की\PSP ओर\N_NN झुका\V_VM होना\V_VAUX चाहिए\V_VAUX ।\RD_PUNC
htd12607	स्नो\N_NN क्लाइमिंग\N_NN कठिन\N_NN ही\RP_RPD नहीं\RP_NEG खतरनाक\N_NN भी\RP_RPD होती\V_VM है\V_VAUX ।\RD_PUNC
htd12608	क्योंकि\CC_CCS बर्फ़\N_NN में\PSP मजबूत\JJ एंकर\N_NN बहुत\RB कठिनाई\N_NN से\PSP मिलते\V_VM हैं\V_VAUX और\CC_CCD बिले\N_NN करना\N_NN भी\RP_RPD कठिन\N_NN कार्य\N_NN होता\V_VM है\V_VAUX ।\RD_PUNC
htd12609	मजबूत\JJ एंकर\N_NN और\CC_CCD बिले\N_NN न\RP_NEG कर\N_NN पाने\N_NN के\PSP अभाव\N_NN में\PSP सुरक्षित\N_NN आरोहण\N_NN करना\N_NN संभव\V_VM नहीं\V_VAUX हो\V_VAUX पाता\V_VAUX ।\RD_PUNC
htd12610	ऐसी\CC_CCS स्थिति\N_NN में\PSP आरोही\N_NN के\PSP मन\N_NN में\PSP यह\DM_DMD आशंका\N_NN सदैव\N_NN बनी\V_VM रहती\V_VAUX है\V_VAUX कि\PSP कहीं\PR_PRI कोई\PR_PRI दुर्घटना\N_NN न\RP_NEG हो\V_VM जाए\V_VAUX ।\RD_PUNC
htd12611	सुरक्षित\JJ एंकर\N_NN और\CC_CCD बिले\N_NN के\PSP बिना\N_NN किसी\PR_PRI दुर्घटना\N_NN को\PSP रोक\V_VM पाना\V_VAUX प्राय:\N_NN असंभव\V_VM ही\V_VAUX होता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12612	चट्‍टानों\N_NN और\CC_CCD आइस\N_NN में\PSP मजबूत\JJ एंकर\N_NN मिलने\N_NN के\PSP कारण\N_NN भली\JJ -\RD_PUNC भाँति\RD_ECH बिले\N_NN हो\V_VM सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12613	ताजा\JJ बर्फ़\N_NN में\PSP कई\PR_PRI कारणों\N_NN से\PSP बिले\N_NN संभव\N_NN नहीं\RP_NEG हो\V_VM पाता\V_VAUX ।\RD_PUNC
htd12614	फिर\CC_CCS भी\RP_RPD डैडमैन\N_NN ,\RD_PUNC डैडबॉय\N_NN ,\RD_PUNC स्नो\N_NN स्टेक्स\N_NN और\CC_CCD स्नो\N_NN फ्लूक्स\N_NN के\PSP कारण\N_NN फिसलने\N_NN से\PSP होने\N_NN वाली\N_NN दुर्घटनाओं\N_NN में\PSP बहुत\RB कमी\N_NN आई\V_VM है\V_VAUX ।\RD_PUNC
htd12615	अधिक\RB सीधी\JJ ढलानों\N_NN पर\PSP ट्रेवर्सिंग\N_NN अर्थात\N_NN ढलान\N_NN को\PSP एक\QT_QTC छोर\N_NST से\PSP दूसरे\QT_QTO छोर\N_NST की\PSP ओर\N_NST पार\V_VM करते\V_VAUX हुए\V_VAUX आरोहण\V_VM किया\V_VAUX जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12616	ऐसी\DM_DMR स्थिति\N_NN में\PSP आइस\N_NN एक्स\N_NN का\PSP प्रयोग\N_NN निम्नलिखित\N_NN तीनों\QT_QTO प्रकारों\N_NN में\PSP से\PSP आरोही\N_NN अपनी\PR_PRF आवश्यकता\N_NN और\CC_CCD ढलान\N_NN की\PSP स्थिति\N_NN के\PSP अनुसार\N_NN कर\V_VM सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12617	सामान्य\N_NN ढलानों\N_NN पर\PSP पर्वतारोही\N_NN आइस\N_NN एक्स\N_NN को\PSP अपने\PR_PRF से\PSP ऊपर\N_NST ढलान\N_NN की\PSP ओर\N_NST रखते\V_VM हुए\V_VAUX हाथों\N_NN में\PSP पकड़\V_VM सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12618	गिरने\N_NN की\PSP स्थिति\N_NN में\PSP पर्वतारोही\N_NN आइस\N_NN एक्स\N_NN की\PSP नोक\N_NN को\PSP गहरा\JJ गड़ा\V_VM कर\V_VAUX उसके\DM_DMD साथ\N_NN लटक\V_VM सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12619	यदि\CC_CCS आइस\N_NN एक्स\N_NN नीचे\N_NST वाले\N_NN हाथ\N_NN में\PSP होगा\V_VM तो\RP_RPD उसे\DM_DMD ढलान\N_NN में\PSP गड़ाने\N_NN के\PSP लिए\PSP आरोही\N_NN को\PSP झुकना\V_VM पड़ेगा\V_VAUX ।\RD_PUNC
htd12620	इससे\DM_DMD उसका\PR_PRP संतुलन\N_NN बिगड़\N_NN जाने\N_NN की\PSP संभावना\V_VM रहेगी\V_VAUX ।\RD_PUNC
htd12621	पर्वतारोही\N_NN की\PSP तीसरी\QT_QTC टाँग\N_NN होने\N_NN के\PSP कारण\N_NN वह\PR_PRP स्नो\N_NN /\N_NN आइस\N_NN क्लाइमिंग\N_NN आइस\N_NN एक्स\N_NN के\PSP बिना\N_NN करने\N_NN की\PSP कल्पना\N_NN एक\QT_QTC मिनट\N_NN के\PSP लिए\PSP भी\RP_RPD नहीं\RP_NEG कर\V_VM सकता\V_VAUX ।\RD_PUNC
htd12622	आरोहण\N_NN और\CC_CCD अवरोहण\N_NN के\PSP दौरान\N_NN ही\RP_RPD नहीं\RP_NEG आइस\N_NN एक्‍स\N_NN पर्वतारोही\N_NN को\PSP हरदम\N_NN -\RD_PUNC हरघड़ी\RD_ECH चाहिए\V_VM होता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12623	आइस\N_NN एक्स\N_NN के\PSP बिना\N_NN वह\PR_PRP अपने\PR_PRF आपको\PR_PRP फिसलने\N_NN अथवा\N_NN गिरने\N_NN से\PSP बिल्कुल\N_NN नहीं\RP_NEG रोक\V_VM सकता\V_VAUX ।\RD_PUNC
htd12624	इसलिए\CC_CCS आइस\N_NN एक्स\N_NN के\PSP अभाव\N_NN में\PSP गंभीर\JJ दुर्घटना\N_NN हो\V_VM सकती\V_VAUX है\V_VAUX ।\RD_PUNC
htd12625	पर्वतों\N_NN में\PSP बहुत\RB बार\N_NN आइस\N_NN एक्स\N_NN के\PSP कारण\N_NN पर्वतारोही\N_NN दुर्घटनाग्रस्त\N_NN होने\N_NN से\PSP अपने\PR_PRF आपको\PR_PRP बचा\N_NN पाने\N_NN में\PSP सफल\V_VM हुए\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12626	जब\PR_PRL दल\N_NN का\PSP नेता\N_NN बर्फ़\N_NN के\PSP समतल\N_NN मैदान\N_NN पर\PSP पहुँच\V_VM जाए\V_VAUX और\CC_CCD उसे\PR_PRP एंकरिंग\N_NN के\PSP लिए\PSP कोई\PR_PRI सुविधाजनक\JJ स्थान\N_NN दिखाई\V_VM न\V_VAUX दे\V_VAUX तो\RP_RPD वहाँ\DM_DMD पर\PSP भी\RP_RPD डैडमैन\N_NN काम\N_NN में\PSP आता\V_VM है\V_VAUX ।\RD_PUNC
